ID,race,assigned,score,schoolpreferenceranking,schooltype
17941,1,112,606.627380975253,2,5
10389,1,162,606.625482677729,1,4
12704,1,114,606.484472158347,2,4
12954,1,114,606.383658506127,2,4
3718,1,78,606.043008036479,1,4
2216,1,205,605.955755262482,2,4
29071,1,155,605.722580240818,2,4
1316,1,205,605.51952797007,1,4
30231,1,95,605.501286548674,2,4
24702,1,179,605.469039067011,2,4
18294,1,17,605.345714558401,1,4
28239,1,95,605.239927970623,1,4
9579,1,126,605.078207301896,2,4
31921,1,179,605.040508288525,2,4
1027,1,76,604.99688162165,2,4
18876,1,197,604.957945264265,3,4
11563,1,143,604.919732138268,2,4
19265,0,114,604.840134499737,1,4
2129,1,41,604.681416300841,2,4
13747,1,186,604.553251357921,2,4
3689,1,199,604.375410273654,1,4
28599,1,201,604.247466736965,2,4
8498,1,76,603.94030234256,3,4
18507,1,186,603.805381292291,3,4
208,1,210,603.705030001811,3,4
7807,0,17,603.658015119388,3,4
17040,1,151,603.595401282179,2,4
26028,1,95,603.484041990244,1,4
2331,1,156,603.292585439681,2,4
38738,1,126,603.2688766783,2,4
5202,1,205,603.264907818863,2,4
35037,1,179,603.190332718218,2,4
24597,1,95,603.150414107346,1,4
12613,1,208,603.132659629357,2,4
14792,1,205,603.05415550873,3,4
29402,1,17,602.840333464543,2,4
12767,0,78,602.797860330982,3,4
23409,1,120,602.545239696898,3,4
11695,1,105,602.524104822035,1,4
4472,1,95,602.473648076644,2,4
2333,0,126,602.44491816469,3,4
10481,1,76,602.33626853684,2,4
849,1,199,602.274749209359,1,4
38858,1,15,602.247977856777,2,4
35248,0,156,602.210947278933,2,4
262,1,120,602.160273333674,3,4
29925,1,151,602.138513267259,3,4
15267,1,120,602.098060155636,3,4
4695,1,207,601.860514443192,2,4
14117,1,15,601.799973701318,2,4
23318,1,199,601.493800465092,1,4
23675,0,151,601.48949734649,3,4
6681,1,197,601.092841123645,1,4
3577,1,45,601.066558643828,1,4
10317,1,201,601.032714298864,2,4
30832,1,8,600.99576387676,2,4
18088,1,120,600.963316587804,1,4
4354,0,155,600.930204209767,2,4
6154,1,199,600.824264488925,3,4
14083,1,45,600.756705134314,2,4
12751,1,156,600.713038489702,3,4
10368,1,155,600.696973230233,2,4
28561,1,210,600.638685812237,2,4
4283,1,199,600.578918787107,2,4
25665,1,210,600.42591533729,2,4
32065,1,201,600.381525337335,2,4
23117,1,17,600.364643682724,3,4
39397,1,156,600.268358436436,3,4
7645,1,201,600.260865523939,3,4
16524,1,186,600.136778794478,2,4
4480,1,197,600.07293717481,1,4
3210,1,78,600.069347134562,3,4
23148,1,15,599.977446522831,3,4
23444,1,41,599.694721416107,1,4
11013,1,210,599.689847181094,3,4
21830,1,162,599.524595757104,3,4
10764,0,197,599.484206869102,2,4
27812,1,41,599.477210295713,1,4
3868,1,78,599.336781730958,1,4
39041,1,114,599.330419130942,2,4
8080,1,105,599.137058071131,1,4
24328,1,114,599.11706022081,1,4
2394,0,197,599.080759921319,3,4
8976,1,95,599.04465598296,3,4
28259,1,155,599.040279138924,2,4
35377,1,105,599.009081033708,1,4
18366,1,207,598.947906002305,2,4
34285,1,155,598.925559302391,3,4
35428,0,199,598.91258522437,2,4
39107,1,95,598.750432728692,2,4
37943,1,15,598.745232830497,2,4
6359,1,207,598.546449015648,3,4
31917,0,210,598.503306328915,3,4
9076,1,54,598.408887065636,3,4
29923,1,162,598.408261960457,2,4
12960,1,201,598.247726376798,3,4
22195,1,105,598.21548515935,1,4
39302,1,120,598.163486343427,2,4
7395,1,186,598.132605708295,2,4
9038,1,186,597.882210692756,1,4
13288,1,105,597.833075492538,2,4
30234,1,199,597.825382041368,3,4
18525,1,76,597.583043672747,2,4
23979,1,15,597.487977928273,1,4
8949,1,17,597.457410225746,1,4
7139,1,208,597.452993401707,2,4
8167,1,207,597.381192239432,2,4
38189,1,15,597.373564572167,1,4
27582,1,207,597.356081742762,2,4
16829,0,15,597.202812672253,1,4
24433,1,17,597.149393835176,2,4
28150,1,210,597.143382848407,2,4
16050,1,15,597.133204372434,3,4
8396,1,155,597.083066482317,3,4
11005,1,54,597.002612156662,1,4
28142,1,197,596.817310981828,2,4
17683,1,126,596.787701286117,2,4
8816,1,197,596.771470023375,3,4
29553,1,95,596.698744645289,2,4
29701,1,17,596.68624964941,2,4
9587,1,186,596.571804341798,3,4
16718,0,105,596.533505370928,3,4
30505,1,126,596.375760754792,2,4
22512,1,143,596.20505015881,2,4
31814,1,197,596.165656477728,3,4
7134,1,105,596.1196641054,3,4
4720,1,17,596.11851666353,3,4
38288,1,162,596.105626428961,2,4
37095,1,199,596.07046593859,1,4
26137,1,156,596.000483788897,1,4
18150,1,201,595.949941449132,1,4
34896,1,17,595.903975551914,3,4
17799,1,105,595.867543971318,3,4
4796,1,199,595.783934322016,2,4
18782,0,210,595.739528723944,2,4
25802,1,17,595.66872608446,2,4
3501,1,76,595.638344816485,3,4
15737,1,155,595.631091495546,2,4
1927,1,143,595.596796541794,2,4
37235,1,197,595.520522393131,1,4
3355,0,162,595.488888075517,2,4
37183,1,205,595.440575088942,3,4
28914,1,114,595.425804755746,2,4
20759,1,105,595.185113289603,3,4
20,1,78,595.178699085358,3,4
32296,1,41,595.139041846607,1,4
25941,1,105,595.118468402633,2,4
23037,1,143,594.876179857856,1,4
30765,1,120,594.873749271208,2,4
20997,1,199,594.860150254909,2,4
8902,1,199,594.711332203354,3,4
38573,0,210,594.688252193122,2,4
29321,1,156,594.627042609084,2,4
17166,1,45,594.462199184084,3,4
2804,0,208,594.435025830516,2,4
4491,0,151,594.367418945745,1,4
8338,0,155,594.360983823638,2,4
27634,1,8,594.233350183436,3,4
14039,1,41,594.125954214232,2,4
6697,0,156,594.122320736552,3,4
22231,1,8,594.121538867501,2,4
28030,0,45,594.120436715482,3,4
19966,1,205,594.089376737577,3,4
39416,1,207,594.036403352171,2,4
3069,1,95,594.019277280198,1,4
28578,1,155,593.910641063642,3,4
3966,1,17,593.89551345313,3,4
24314,1,76,593.830521370113,2,4
1062,1,186,593.800307029251,3,4
16605,1,120,593.75968991777,1,4
13120,1,78,593.750434210523,2,4
2180,1,208,593.729110989828,2,4
12590,1,199,593.690992297845,3,4
869,1,179,593.678782037179,3,4
6629,0,143,593.617946772708,2,4
191,1,201,593.531591503867,2,4
24650,1,197,593.48365615962,2,4
37229,1,162,593.447443556182,1,4
2011,1,186,593.357987788117,3,4
30096,1,45,593.25491636581,1,4
27105,1,155,593.113342740759,1,4
32539,1,120,593.078903217566,1,4
14783,1,197,593.066342113456,2,4
34868,0,151,592.997265431779,3,4
19963,1,8,592.984664894808,2,4
6692,1,105,592.935470678228,2,4
18990,1,8,592.884108762995,2,4
5697,0,197,592.855558936027,3,4
12235,1,205,592.804133706528,2,4
6850,1,143,592.644873051694,2,4
11806,1,162,592.537452693245,2,4
5656,1,17,592.502511514546,2,4
13939,1,8,592.280618966753,1,4
8635,1,156,592.255697365087,2,4
21702,1,162,592.183646349577,2,4
29929,1,210,592.165875305624,2,4
20104,1,179,592.133639470985,2,4
353,1,78,592.061685366503,2,4
30599,1,78,592.016075381416,1,4
6319,1,156,591.93926734896,2,4
30713,1,156,591.696006650521,2,4
2229,1,76,591.670211045304,2,4
31259,1,179,591.633368958652,3,4
13566,0,78,591.528478084551,2,4
34826,1,207,591.521175464395,1,4
3349,1,156,591.514875606404,2,4
36924,1,15,591.319352751066,2,4
9927,1,76,591.258659483428,2,4
7143,1,120,591.16578289652,2,4
11190,1,208,591.159310022651,1,4
7380,1,151,591.126698242761,2,4
23126,1,162,590.730566728767,2,4
39233,1,76,590.707930197631,2,4
6668,1,8,590.560609526917,3,4
15664,0,78,590.540450341019,3,4
30555,1,120,590.520302360279,2,4
512,0,45,590.220606551647,3,4
13457,1,114,590.156877426859,2,4
25933,1,105,590.137690328721,3,4
20701,1,8,590.025659994939,2,4
38892,1,156,589.747000965474,3,4
16062,1,151,589.703704463752,2,4
34800,1,95,589.64127536755,2,4
5457,1,199,589.593759504462,3,4
30511,1,45,589.540545641949,2,4
27548,0,205,589.530581183446,2,4
9852,1,210,589.528042733973,3,4
22034,0,45,589.52540140568,2,4
39935,1,179,589.492129131354,1,4
36246,1,201,589.490569530236,2,4
6568,1,54,589.20178698555,2,4
30428,1,8,589.130994037533,2,4
16970,1,179,589.1291107109,1,4
38369,1,54,589.000719234658,3,4
575,1,8,588.918534936919,3,4
38872,1,78,588.848759000185,2,4
36182,1,17,588.820602254474,1,4
26352,1,210,588.762836480217,2,4
31715,1,186,588.706676325924,1,4
124,1,197,588.700835342748,1,4
36781,1,205,588.53589149104,2,4
20216,1,151,588.51985999685,1,4
17473,0,78,588.4409973292,2,4
3433,0,207,588.434241344515,1,4
39869,0,95,588.42600448658,2,4
1946,1,143,588.306183315166,2,4
28819,0,162,588.234030626853,1,4
29115,1,151,588.214981914218,3,4
22005,1,54,588.153992408148,2,4
38313,1,199,588.142961392081,2,4
100,1,155,587.98028545473,3,4
1903,1,120,587.976583204445,2,4
3327,0,155,587.949548399726,2,4
21334,1,197,587.934078151862,2,4
482,1,15,587.921184225615,1,4
12249,1,197,587.869649245315,3,4
25165,1,143,587.819385826793,3,4
31474,1,156,587.624942276867,2,4
37758,1,8,587.61117226837,2,4
10496,1,156,587.609802223298,1,4
18282,1,207,587.549783440254,1,4
23376,0,120,587.535355907762,3,4
28186,1,114,587.515408178427,1,4
29398,1,155,587.483586612157,1,4
22333,1,201,587.384088038231,2,4
12316,1,162,587.318308539425,3,4
16117,1,201,587.235032855021,1,4
13276,1,205,587.17843018247,2,4
20739,1,199,587.168502599465,2,4
34137,0,105,587.077964434625,2,4
39446,1,76,587.059644505397,1,4
11394,1,120,586.998359881115,2,4
4906,1,76,586.975517871505,3,4
8531,1,197,586.90834383631,3,4
37878,0,207,586.853257522746,1,4
20716,1,205,586.847582601839,3,4
11819,1,210,586.800419255104,2,4
21502,1,76,586.753737844153,3,4
28266,1,208,586.678428112482,3,4
24723,1,207,586.630163505252,2,4
18824,1,201,586.568976622504,1,4
901,0,199,586.554906272869,2,4
5226,0,105,586.496265516279,2,4
13362,1,205,586.336997511494,2,4
4041,1,8,586.227348916539,3,4
33943,1,143,586.163222247,2,4
33451,1,197,586.108432622154,2,4
26924,1,120,586.032359594422,2,4
31442,0,186,586.02241142341,3,4
6351,0,155,585.946484860621,3,4
26379,1,41,585.945532259132,3,4
28424,1,186,585.912660135212,2,4
35857,0,207,585.875680412585,2,4
12450,1,95,585.824193395751,3,4
10576,1,186,585.811773626731,3,4
627,1,76,585.808217953739,1,4
5995,1,45,585.766026297171,2,4
11405,0,208,585.711593093352,1,4
35054,1,205,585.666298379427,2,4
28717,1,78,585.588759429969,2,4
16728,1,197,585.510404936668,3,4
37097,1,207,585.428330892537,2,4
10598,1,197,585.388884366011,2,4
5444,1,78,585.313653392253,1,4
510,1,54,585.305710173053,3,4
22274,0,205,585.241853634222,2,4
20377,1,197,585.191228485379,2,4
20723,1,201,585.062446224045,1,4
11640,1,201,585.032696979261,3,4
26090,1,95,585.032473719785,2,4
1240,1,45,584.978109554107,3,4
7993,0,205,584.920449633605,2,4
12307,1,186,584.907504384209,3,4
13704,1,210,584.799834149528,3,4
38768,1,95,584.785341018707,2,4
13101,1,151,584.757151432142,3,4
11296,1,45,584.746476779588,2,4
20371,1,143,584.656380284816,2,4
2483,1,76,584.643992789729,2,4
25588,0,95,584.589119771504,2,4
11104,1,199,584.542021630039,3,4
26468,1,199,584.430772257662,3,4
28269,1,143,584.424105647114,1,4
18345,1,197,584.29728290603,1,4
34539,1,8,584.244712408454,2,4
20775,1,208,584.190753122135,2,4
16199,1,210,584.166838157946,3,4
12426,1,186,584.123054971051,2,4
15924,0,45,584.071658526613,2,4
9291,1,105,584.0683994557,3,4
26480,1,105,584.058322091358,3,4
19033,1,143,584.005989891904,1,4
19398,1,78,583.963468752899,2,4
28622,0,197,583.960128285288,3,4
21832,1,205,583.923043551497,1,4
35014,1,45,583.922034167962,3,4
28797,1,201,583.897158130321,3,4
19146,1,162,583.864459551114,2,4
4660,1,156,583.861690882924,1,4
38421,1,208,583.838474225436,2,4
13290,1,162,583.76284976974,3,4
39299,1,197,583.749140867325,3,4
32946,1,151,583.654245551661,1,4
38058,1,199,583.638317808572,1,4
22691,1,197,583.612591714466,3,4
2411,1,208,583.548812856841,2,4
9759,1,201,583.534784967907,1,4
10514,1,120,583.455360838917,2,4
14337,1,76,583.331227663846,2,4
35864,1,45,583.329367818422,2,4
38773,0,54,583.265554605101,1,4
17472,1,199,583.146976944864,2,4
19516,0,155,583.140500305459,3,4
17759,1,114,583.105945801866,3,4
12799,0,76,583.065313413871,2,4
4324,1,208,583.056912162359,2,4
22546,1,210,583.0044396334,2,4
26566,1,105,582.97154310046,1,4
38596,0,151,582.961194711861,2,4
14173,1,210,582.955728876199,3,4
34999,1,143,582.93057810972,2,4
26918,1,54,582.890235409214,2,4
9082,1,114,582.780779979191,3,4
16438,1,201,582.735102485572,2,4
15300,1,114,582.713448140076,2,4
30215,1,207,582.681837103628,2,4
14171,1,15,582.67825148873,1,4
36348,1,41,582.668112679778,1,4
2831,1,155,582.528189311277,3,4
37352,1,210,582.443334526097,2,4
25877,1,197,582.406050195135,1,4
8846,1,162,582.3968817872,3,4
29542,1,126,582.394203226821,2,4
32331,1,143,582.362645493888,2,4
26660,1,143,582.319431852657,1,4
7847,0,41,582.29366542112,3,4
14378,1,41,582.206464747716,2,4
28325,1,45,582.204302242523,2,4
35349,1,210,582.193801759707,2,4
14956,1,41,582.159022439669,1,4
312,1,120,582.111773812573,2,4
22867,1,78,582.063620529484,2,4
7677,1,126,581.961997923013,3,4
36190,1,208,581.893731486121,1,4
13641,0,105,581.869000897896,2,4
29275,1,78,581.862408403087,3,4
33134,0,156,581.854183239358,2,4
38657,1,105,581.818683482317,2,4
10440,1,41,581.812767220155,2,4
3533,1,114,581.766522782115,1,4
39870,1,179,581.751796470522,3,4
14063,0,76,581.688658966228,3,4
4043,1,207,581.662612685237,2,4
8900,1,205,581.625199696918,3,4
13608,1,95,581.585906814267,3,4
3993,1,15,581.561918771105,2,4
15745,1,205,581.445408563324,3,4
1092,0,205,581.442495394431,2,4
3744,1,15,581.429379448731,1,4
39374,0,151,581.429068745954,1,4
12874,1,208,581.219402126701,1,4
26813,1,126,581.191314493362,3,4
33285,1,126,581.178011067893,3,4
38533,1,105,581.174888175407,1,4
443,0,54,581.165618225337,2,4
25437,1,15,581.152192580835,3,4
25766,1,41,581.080509899176,2,4
16154,1,205,581.080190621006,2,4
3422,1,120,580.992734983917,2,4
34207,0,120,580.898780316578,2,4
33490,0,156,580.884264432524,2,4
21193,1,199,580.880474175216,2,4
26221,1,162,580.873157640403,2,4
10240,1,186,580.845503003804,3,4
19829,1,41,580.826992574988,3,4
26272,1,76,580.817152956907,1,4
2363,1,179,580.741580562436,3,4
15162,1,45,580.725109066862,1,4
15153,1,208,580.660933313149,2,4
38097,1,151,580.606639993745,1,4
38888,1,126,580.5876832069,2,4
38179,0,105,580.505218804781,2,4
4273,1,95,580.493555025451,2,4
6331,1,186,580.460150563974,2,4
6377,1,15,580.392331488335,2,4
27008,1,76,580.293909194709,1,4
18626,0,8,580.256165271604,2,4
29377,1,151,580.191327480515,2,4
39639,1,8,580.147911550248,3,4
37662,1,54,580.11963783956,2,4
32691,1,156,580.110301066465,3,4
25895,1,197,580.088207445151,3,4
1410,1,143,580.076086875697,2,4
36112,1,76,580.055411827263,2,4
29698,0,105,580.045800162055,2,4
4430,1,54,580.02291204298,1,4
37017,1,197,580.012322891263,3,4
8550,1,95,579.996889206059,2,4
23146,1,41,579.879819855787,2,4
3123,1,201,579.838021160034,3,4
26861,1,78,579.815944517919,4,4
19439,1,179,579.805049553034,2,4
16846,1,201,579.783600752203,2,4
22672,1,105,579.748880520333,2,4
28390,1,162,579.740123445335,3,4
17667,1,201,579.737845878395,3,4
31899,1,15,579.648960595513,3,4
9180,1,210,579.587358828177,2,4
18731,1,114,579.515795147957,2,4
10507,1,15,579.484074326326,2,4
16966,1,210,579.473808746976,2,4
5713,0,120,579.436041328827,3,4
36784,1,155,579.370312125136,1,4
25203,1,201,579.367411524853,1,4
18944,1,197,579.331133106225,3,4
17928,1,8,579.324774405296,1,4
29388,1,54,579.306141850377,2,4
37512,1,197,579.278049150269,1,4
19660,1,54,579.258020803035,2,4
7927,1,41,579.239894264102,1,4
7120,1,201,579.232621391731,2,4
22482,1,186,579.171470916355,3,4
25400,1,210,579.099142224911,3,4
20686,1,162,579.066778848396,2,4
22699,1,151,579.045680876278,2,4
5888,1,205,579.023607839601,2,4
12850,1,15,578.968333407978,3,4
23014,0,155,578.911587815859,2,4
26001,1,78,578.853771931131,3,4
25731,1,186,578.786712631635,3,4
12803,1,54,578.707722789349,2,4
15383,1,114,578.706980733273,2,4
37344,1,210,578.673569129108,2,4
23723,1,95,578.655112469145,2,4
19879,1,162,578.469519329672,3,4
30988,1,114,578.357694116275,1,4
38690,1,143,578.132475751508,1,4
14084,0,156,578.092959927868,3,4
10891,0,201,578.08947560982,3,4
12294,1,54,578.087001496619,1,4
31707,1,15,578.077810353244,2,4
16551,1,105,577.977530652021,3,4
22934,1,41,577.945127995708,3,4
28950,1,105,577.928818921086,2,4
30774,1,205,577.879144076451,1,4
10292,1,208,577.719007271274,3,4
25889,1,120,577.664042787891,1,4
14523,1,45,577.652487184269,1,4
13490,1,186,577.635943481074,4,4
5856,1,199,577.555645087569,3,4
27792,1,151,577.545242263993,1,4
11615,1,41,577.537291383389,1,4
28211,1,105,577.531133359758,2,4
10482,1,15,577.46040061395,1,4
7965,1,120,577.442376150163,2,4
35793,1,143,577.440286198294,2,4
26770,1,45,577.432014412158,4,4
6499,1,78,577.428549855971,2,4
5066,1,54,577.422109510435,2,4
37392,1,114,577.375022912735,1,4
35538,1,95,577.351813385918,1,4
18346,1,105,577.325405312208,3,4
25840,1,162,577.268189363349,2,4
39878,1,208,577.187439253643,2,4
7682,1,105,577.173310461812,2,4
1268,1,95,577.162550587116,1,4
22367,1,207,577.134177734615,3,4
32481,1,155,577.117539289361,2,4
7190,1,151,577.022381911732,2,4
16229,1,54,576.962326937603,2,4
11208,0,45,576.928531913755,2,4
10695,0,179,576.927887257707,2,4
6329,0,186,576.926091352839,4,4
10058,0,114,576.862117573807,1,4
35357,1,197,576.844806510634,3,4
20048,1,143,576.831918742117,3,4
21326,1,41,576.804827690008,2,4
30117,1,210,576.789837936869,3,4
39170,1,155,576.778600730553,3,4
12322,1,105,576.772015174884,3,4
38043,1,78,576.760745557229,1,4
10781,1,199,576.754591083779,2,4
9565,1,41,576.706388029326,2,4
37146,1,120,576.666402127406,2,4
23840,1,78,576.601464066783,1,4
3794,1,199,576.594396278923,2,4
11073,0,162,576.528016444519,2,4
10873,1,76,576.509262841416,3,4
21024,1,143,576.460498523611,1,4
32301,1,186,576.460221831627,2,4
9812,1,155,576.456286217229,4,4
7904,1,156,576.435500163051,2,4
13238,1,95,576.405167472356,2,4
8890,1,41,576.299547910174,3,4
27956,0,76,576.278578034401,2,4
34955,0,197,576.277635505,2,4
38476,1,208,576.266913052473,2,4
33282,1,143,576.263326518332,1,4
11823,1,151,576.207555476537,2,4
9300,1,45,576.205405420471,2,4
10935,1,210,576.192138923426,2,4
13257,1,105,576.191045303593,2,4
284,1,15,576.180826961201,2,4
22326,1,156,576.177916750708,1,4
24465,1,114,576.162924555523,2,4
39460,0,105,576.141152802006,1,4
700,1,95,576.101116556245,3,4
22974,1,105,576.038635246846,2,4
33857,0,199,575.988395679141,3,4
33412,1,76,575.944608437516,3,4
25029,1,199,575.91044510529,3,4
4471,0,15,575.859086268885,2,4
38149,0,15,575.822815449169,2,4
5345,1,45,575.68746659573,1,4
5678,1,41,575.649330657741,1,4
20509,1,54,575.640732564134,2,4
14265,0,143,575.619374286131,2,4
21237,1,156,575.60439463562,3,4
30873,1,120,575.574164051795,1,4
19437,0,54,575.498728814158,3,4
14322,1,54,575.412637952945,3,4
32943,0,205,575.385432749961,4,4
1490,1,210,575.354787146295,1,4
15139,1,207,575.345030891953,3,4
21441,1,155,575.302440533753,1,4
28855,1,76,575.301160896829,2,4
11049,1,208,575.26903180668,2,4
17512,1,151,575.26382223582,2,4
38704,1,199,575.255737444147,1,4
8075,1,41,575.237267325987,1,4
11131,1,143,575.178367151082,3,4
33067,1,199,575.171985552104,2,4
22614,1,162,575.161226679698,3,4
38055,1,54,575.146155442761,3,4
4700,1,156,575.136703971062,4,4
12965,1,210,575.103949324883,2,4
5347,1,41,575.082576940407,2,4
4519,1,210,575.074580013001,1,4
5470,1,15,575.05799700546,2,4
34900,0,8,575.050686527602,2,4
21210,1,199,575.013959673923,3,4
22855,1,114,574.984071831096,3,4
13602,1,207,574.960598186348,1,4
1185,0,210,574.827827423647,2,4
29030,1,151,574.823153119176,3,4
1023,1,208,574.819773919293,3,4
26082,1,201,574.818404604718,2,4
36751,1,162,574.813617569874,2,4
3354,1,45,574.799806181326,2,4
29299,1,199,574.670961242679,2,4
27157,0,114,574.66819180517,2,4
33404,1,95,574.636932714114,1,4
12110,1,8,574.622144796675,3,4
11051,1,8,574.600141491809,1,4
33848,1,210,574.57249053964,2,4
36231,1,45,574.57136853717,3,4
22808,1,95,574.541752876011,2,4
31178,0,162,574.502341382651,2,4
23459,0,54,574.472901367172,2,4
28736,1,156,574.449625299642,1,4
12427,1,143,574.397291850632,2,4
20132,1,95,574.389689347032,2,4
10060,1,208,574.388386448927,2,4
11789,1,45,574.381360040136,2,4
15736,1,8,574.377269160343,2,4
20250,1,95,574.358807862239,1,4
34426,1,207,574.266845393962,3,4
27602,1,105,574.265941316658,4,4
4966,0,208,574.215136700622,2,4
